,序号,旅行社中文名称,地址,许可证编号,固定电话,传真号码,邮政编码,经度,纬度
1328,1329,绵阳华阅国际旅行社有限责任公司,绵阳市安州区花荄镇文苑路中段北侧1栋2单元6号,L-SC-B00056,18608082111,0816-4338603,621000,27.887261,102.246016
1329,1330,绵阳市仙海旅行社有限公司,四川省绵阳市涪城区泗水巷28号,L-SC-B00009,0816-2323081,0816-2340189,621000,27.888204,102.251100
1330,1331,绵阳市康辉国际旅行社有限责任公司,绵阳市临园路中段84号三力大厦五楼,L-SC-B00005,2378658,0816-2378366,621000,27.888070,102.252202
1331,1332,绵阳市百事通国际旅行社有限公司,四川省绵阳市涪城区临园路东段68号（富临大都会）,L-SC-B00060,13550858703,0816-2220073,621000,27.892288,102.261180
1332,1333,四川金赐国际旅游有限责任公司,绵阳市涪城区成绵路一巷5号,L-SC-B00058,0816-2228817,0816-2228817,621000,27.887828,102.238432
1333,1334,绵阳环球国际旅行社有限公司,绵阳市涪城区西大街50号,L-SC-B00054,0816-2222978,,621000,29.598748,103.485865
1334,1335,绵阳神州国际旅行社有限公司,四川省绵阳市涪城区御安街10号凯越诗蓝.御营广场1幢1单元6层3号,L-SC-B00041,0816-2345661,0816-2347779,621000,29.568009,103.443027
1335,1336,绵阳市五洲国际旅行社有限公司,绵阳市安昌路18号,L-SC-B00033,13018131818,0816-2225943,621000,26.659896,102.251681
1336,1337,绵阳绿地假日旅行社有限公司,绵阳市涪城区花园路9号（万达广场）,L-SC-B00029,13881198174,0816-2351036,621000,29.559671,103.775037
1337,1338,四川捷伴国际旅行社有限责任公司,四川省绵阳市涪城区剑南路西段8号,L-SC-B00027,15228799996,0816-2268285,621000,29.597235,103.482013
1338,1339,绵阳七曲山国际旅行社有限公司,四川省绵阳市梓潼县七曲山风景区南山门游客中心,L-SC-B00028,8168269680,0816-8269680,621000,29.595238,103.755237
1339,1340,绵阳众信国际旅行社有限公司,绵阳市安昌路18号ESSE爱喜嘉年华1幢2-12-B14,L-SC-B00025,2236183,0816-2236405,621000,29.577220,103.768573
1340,1341,四川绵阳国际旅行社有限公司,绵阳市涪城区警钟街28号,L-SC-B00024,2242383,0816-2242169,621000,29.610512,103.738589
1341,1342,绵阳骏辉旅行社有限公司,绵阳市涪城区花园路9号绵阳涪城万达广场6栋一单元19层16号,L-SC-B00023,18990191375,0816-2777157,621000,29.552852,103.767536
1342,1343,绵阳市联合国际旅行社有限责任公司,绵阳市涪城区临园路东段67号,L-SC-B00022,2338121,0816-2310178,621000,29.556735,103.763071
1343,1344,绵阳市启明星国际旅行社有限责任公司,绵阳市剑南路西段73号,L-SC-B00020,0816-2338488,0816-2338488,621000,29.567284,103.766314
1344,1345,四川同业国际旅行社有限公司,绵阳市涪城区一环路北段无号平政汽车客运站,L-SC-B00017,2301899,0816-2250110,621000,29.551693,103.767820
1345,1346,绵阳高新国际旅行社有限公司,四川省绵阳市涪城区一环路西段21号2-1,L-SC-B00018,0816-2328888,0816-2328888,621000,29.580738,103.754422
1346,1347,绵阳市友谊旅行社有限公司,绵阳高新区绵兴东路38号西附楼2层3、4号,L-SC-B00015,18048199973,0816-2303066,621000,29.554660,103.736145
1347,1348,绵阳市三国旅行社有限公司,绵阳市富乐路22号,L-SC-B00012,2323710,0816-2323710,621000,29.577833,103.756812
1348,1349,绵阳市中旅假日旅行社有限公司,绵阳市涪城区临园路东段72号新益大厦（栋）公寓12层4号,L-SC-B00011,2228499,0816-2238477,621000,29.615995,103.747678
1349,1350,四川天颂国际旅行社有限公司,绵阳涪城区御苑路9号5幢1楼,L-SC-B00008,15983675535,0816-2269723,621000,29.600232,103.744094
1350,1351,绵阳市天马旅行社有限责任公司,绵阳市涪城区御营坝御苑巷8-2号,L-SC-B00007,13890171778,0816-2268555,621000,29.586400,105.063215
1351,1352,绵阳市中旅西部旅行社有限公司,绵阳市涪城区安昌路17号4幢3-1号,L-SC-B00006,0816-2222114,0816-2343599,621000,29.603185,103.729869
1352,1353,绵阳东方旅行社有限公司,绵阳市临园路西段5号,L-SC-B00004,0816-2233111,0816-2232521,621000,32.430693,105.849160
1353,1354,绵阳青年旅行社有限责任公司,绵阳市安昌路18号爱喜嘉年华B座5号,L-SC-B00003,2237689,0816-2226311,621000,32.423421,105.862416
1354,1355,绵阳市交发旅游集散中心管理有限责任公司,绵阳市涪城区临园路西段29号,L-SC-B00002,13608113264,0816-2238477,621000,31.732283,105.934593
1355,1356,眉山市信天游旅行社有限责任公司,眉山市东坡区东坡大道南三段275号,L-SC-Z00008,028-38111581,,620000,30.389158,106.782128
1356,1357,眉山市青年国际旅行社有限公司,眉山市东坡区一环北路83号,L-SC-Z00004,38105816,,620000,32.435774,105.844004
1357,1358,四川眉山康辉旅行社有限责任公司,东坡区明星南路明星苑,L-SC-Z00003,13508076536,,620000,30.455737,106.636296
1358,1359,眉山市假日国际旅行社有限责任公司,四川省眉山市东坡区纱縠行南段120号,L-SC-100011,13808162520,,620000,30.464963,106.630581
1359,1360,古蔺康辉旅行社有限公司,古蔺县古蔺镇高小巷42号,L-SC-E00016,7200668,0830-7200668,646000,30.453575,106.637424
1360,1361,古蔺天香旅行社有限公司,古蔺县金兰街道金兰大道155号宣传文化中心12楼1201号,L-SC-E00027,0830-7103609,0830-7103609,646000,31.340633,104.197113
1361,1362,合江县银荔假日旅行社有限责任公司,合江县符阳街道少岷北路401号,L-SC-E00018,5267123,0830-5267123,646000,31.327481,104.210686
1362,1363,四川省合江县飞扬假日旅行社有限公司,合江镇建设路14号门市,L-SC-E00006,13519384245,0830-5266066,646000,31.341692,104.198372
1363,1364,四川壹家国际旅行社有限公司,泸州市龙马潭区南光路13号停车场办公楼1至2层,L-SC-E00024,13388282022,0830-2518989,646000,30.630850,104.064510
1364,1365,泸州阳光旅行社,四川省泸州市龙马潭区蜀泸大道27号5号楼5层1单元508,L-SC-E00012,8308885000,0830-2587334,646000,30.835308,106.970855
1365,1366,泸州美途旅游有限公司,泸州市龙马潭区蜀泸大道27号5号楼1单元1804号,L-SC-E00019,0830-2984337,0830-2984337,646000,31.037669,104.680667
1366,1367,泸州市龙腾旅行社有限责任公司,泸州市江阳区丹阳路1号1层14号,L-SC-E00017,13388286650,0830-3122213,646000,30.835341,106.970118
1367,1368,泸州市四方旅行社有限公司,泸州市江阳区三营盘2号2号楼12号门市,L-SC-E00010,3119920,0830-3119950,646000,30.736949,107.204724
1368,1369,泸州市青年旅行社有限公司,泸州市大山坪市政府商住楼１号,L-SC-E00014,0830-3108858,0830-3102199,646000,30.739090,107.207905
1369,1370,泸州市联运国际旅行社有限公司,泸州市江阳区武成路23号,L-SC-E00004,13808280807,0830-2288184,646000,30.732235,107.210083
1370,1371,四川泸州春秋旅行社有限公司,泸州市江阳区和丰路二段（城西客运站内）,L-SC-E00007,3113671,0830-3112123,646000,31.353613,107.728423
1371,1372,泸州宏运旅行社有限公司,泸州市江阳区江阳中路39号楼2楼203号,L-SC-E00003,13551737196,0830-3111249,646000,31.353913,107.727997
1372,1373,泸州民航旅行社,泸州市大山坪,L-SC-E00002,8303103773,0830-3103773,646000,31.355901,107.720808
1373,1374,凉山州山水阳光旅行社有限公司,西昌市健康路2号西昌鑫绿宝石酒店525室,L-SC-W00035,13981549673,3223577,615000,31.206006,107.511515
1374,1375,四川泸州华侨国际旅行社,泸州市江阳区江阳中路42幢2层,L-SC-E00001,0830-2280555,0830-2297439,646000,31.211790,107.498909
1375,1376,西昌市大自然旅行社有限公司,西昌市三岔口西路79号（美丽华大酒店一楼）,L-SC-W00033,18981528543,2894854,615000,31.204041,107.460913
1376,1377,凉山印象旅行社有限公司,西昌市三岔口南路（元德园小区B幢2层10号）,L-SC-W00031,18980281826,3221001,615000,31.212124,107.499547
1377,1378,西昌市天路旅行社有限责任公司,西昌市长安中路112号二楼,L-SC-W00029,15181585599,3223389,615000,31.215028,107.504192
1378,1379,西昌金英旅行社有限责任公司,西昌市长安中路131号,L-SC-W00025,0834-3231057,,615000,31.216815,107.498872
1379,1380,西昌市海天旅行社有限公司,西昌市胜利路28号（州委党校内）,L-SC-W000231,13981583748,,615000,31.208053,107.502374
1380,1381,西昌香格里拉旅行社有限公司,西昌市长安中路27号,L-SC-W00010,13037792491,2892118,615000,32.066091,108.039846
1381,1382,西昌华源国际旅行社有限公司,西昌市马水河街喜昌大厦,L-SC-W00020,3242777,3242900,615000,30.655379,104.091955
1382,1383,西昌阿波罗旅行社,西昌市健康一环路48号廊桥酒店5楼,L-SC-W00009,3290579,3290579,615000,32.777878,103.626439
1383,1384,西昌同行教育旅行社有限公司,四川省凉山彝族自治州西昌市凯乐路中段富民巷51号,L-SC-W00004,2503956,2503836,615000,30.641034,104.092000
1384,1385,会理县长征旅行社有限责任公司,会理县滨河路154号,L-SC-W00014,13989245669,5698042,615000,33.268209,103.910909
1385,1386,凉山州彝之旅旅行社有限公司,冕宁县城群裕路口,L-SC-W00003,6729828,6723818,615000,32.555734,102.351008
1386,1387,峨眉山金盾旅行社有限责任公司,峨眉山市名山路荣兴购物广场202号,L-SC-L00036,13881388789,0833- 5517555,614000,32.782325,103.628575
1387,1388,峨眉山途乐旅行社有限公司,四川省乐山市峨眉山市黄湾乡报国村三组,L-SC-L00035,5590502,0833-5591411,614000,32.777933,103.622465
1388,1389,峨眉山景区旅行社有限公司,峨眉山市名山路南段4号,L-SC-L00022,5529988,0833-5529988,614000,32.855505,103.645891
1389,1390,峨眉山金剑旅行社有限责任公司,峨眉山市报国寺,L-SC-L00034,5590988,0833-5590588,614000,32.783337,103.629749
1390,1391,乐山市红航旅行社有限责任公司,峨眉山市黄湾乡报国村五组,L-SC-L00032,0833-5591000,0833-5591000,614000,32.853578,103.645566
1391,1392,峨眉山金龙旅行社有限公司,峨眉山市绥山镇名山南路45号,L-SC-L00018,5552919,0833-5552919,614000,32.782325,103.628575
1392,1393,乐山大佛风景国际旅行社有限公司,乐山市市中区龙泓路1866-2200号,L-SC-L00038,2306555,0833-2306555,614000,31.440894,103.547019
1393,1394,乐山瑞泰假日旅行社有限责任公司,乐山市市中区岷河中街139号10幢1楼3、4号,L-SC-L00059,13981320813,0833-2609719,614000,30.624298,104.049526
1394,1395,乐山市大峡谷旅行社有限公司,乐山市市中区嘉祥路1405号,L-SC-L00043,13608133695,0833- 2713884,614000,,
1395,1396,乐山天天乐旅行社有限责任公司,乐山市市中区劼人街57号,L-SC-L00041,13350756886,0833-2413388,614000,,
1396,1397,乐山顺天旅行社有限公司,乐山市市中区篦子街商业城底楼109号,L-SC-L00039,13608131831,0833-2121036,614000,,
1397,1398,乐山市太阳神游船有限责任公司太阳神旅行社,乐山市中心城区东大街4号,L-SC-L00031,2101817,0833-2101877,614000,,
1398,1399,乐山市五洲旅行社有限公司,乐山市市中区炎帝庙街80号1层,L-SC-L00029,0833-2031000,0833-2412277,614000,,
1399,1400,乐山金佛旅业发展有限公司金佛旅行社,乐山市市中区王河四号二区28幢门市,L-SC-L00028,2101552,0833-2121576,614000,,
1400,1401,乐山纪辉旅行社有限责任公司,乐山市市中区叮咚街104号,L-SC-L00025,2102477,0833-2118722,614000,,
1401,1402,乐山市虹桥旅行社有限责任公司,乐山市市中区较场坝街,L-SC-L00026,18602843022,0833-2121056,614000,,
1402,1403,乐山市乐之旅旅行社有限公司,乐山市市中区嘉祥路1343号,L-SC-L00024,2134543,0833-2100197,614000,,
1403,1404,乐山春秋旅行社有限公司,乐山市中心城区翰园街186号,L-SC-L00021,2447240,0833-2447230,614000,,
1404,1405,乐山市纵横游旅行社有限公司,乐山市市中区体育中心入口左侧第二间房,L-SC-L00019,2423331,0833-2423331,614000,,
1405,1406,乐山市红太阳国际旅行社有限责任公司,乐山市市中区滨江路南段140号,L-SC-L00023,2101877,0833-2101877,614000,,
1406,1407,乐山市华侨旅行社有限责任公司,乐山市市中区肖坝路451号,L-SC-L00017,5017777,0833-5017777,614000,,
1407,1408,乐山市天星旅行社有限公司,乐山市市中区春华路南段151号1层,L-SC-L00016,13881319023,0833-2105810,614000,,
1408,1409,乐山金辉旅行社有限公司,乐山市市中区竹公溪街363号,L-SC-L00013,2482486,0833-2274081,614000,,
1409,1410,乐山市夕阳红旅行社有限责任公司,四川省乐山市市中区通江社区四方街319号,L-SC-L00012,2422279,0833-2105980,614000,,
1410,1411,乐山市雄鹰旅行社有限责任公司,乐山市市中区凤凰路北段36、38号,L-SC-L00008,22105000,0833-2134122,614000,,
1411,1412,乐山市天宇旅行社有限责任公司,乐山市市中区嘉兴路732号6幢3单元1楼4号,L-SC-L00006,2482111,0833-2482100,614000,,
1412,1413,乐山中天旅行社有限责任公司,乐山市市中区东大街10号点A幢1层5号,L-SC-L00003,18908135060,0833-2429711,614000,,
1413,1414,乐山火凤凰旅行社有限公司,乐山市中区鹤翔路428号4幢5楼24号,L-SC-L00001,2437000,0833-5177000,614000,,
1414,1415,四川省内江乘风快车有限公司乘风旅行社,内江市市中区大西街17号2楼1号房、2号房,L-SC-K00003,0832-2949555,,641000,,
1415,1416,广元天之蓝国际旅行社有限公司,广元市利州区东坝苴国路利州区政府二宿舍楼下,L-SC-H00017,13350038756,,628000,,
1416,1417,广元青年国际旅行社有限责任公司,广元市利州区东坝云锦路1号滨江国际11楼7、8、9、10号,L-SC-H00011,13308127826,,628000,,
1417,1418,广元春秋国际旅行社有限公司,广元市人民路南段32号（市交通局门面房）,L-SC-H00009,3216002,,628000,,
1418,1419,广元假日国际旅行社有限责任公司,四川省广元市利州区东坝办事处万源新区英伦.优山郡1栋2层10-11号,L-SC-H00004,15282026677,8393247468,628000,,
1419,1420,广元天马国际旅行社,广元市利州东路市国土局大门右侧1号,L-SC-H00002,3266116,,628000,,
1420,1421,四川省环宇旅行社有限公司,苍溪县陵江镇解放路西段196号（同心广场）,L-SC-H00012,5268888,,628000,,
1421,1422,广安市华蓥山国际旅行社有限公司,华蓥市红星路（华蓥山宾馆左侧）,L-SC-X00012,0826-4821293,,638500,,
1422,1423,邻水县御临旅行社有限公司,邻水县鼎屏镇人民路南段93号,L-SC-X00020,0826-3366818,,638500,,
1423,1424,广安市天地人国际旅行社有限责任公司,邻水县鼎屏镇熙源路478号,L-SC-X00011,13882642699,,638500,,
1424,1425,广安市中天商务旅行社有限公司,四川省广安市广安区金安大道一段199号金瑞国际综合体1幢商业10层187号1018号,L-SC-X00023,13982680000,0826-2860333,638500,,
1425,1426,广安思源旅行社有限责任公司,四川省广安市广安区兴安上街4号附16号,L-SC-X00021,0826-2360789,0826-2395789,638500,,
1426,1427,广安市黄金国际旅行社,四川省广安市广安区兴安下街20号22号,L-SC-X00007,2399688,,638500,,
1427,1428,四川云翔国际旅行社有限公司,广安市广安区思源大道168号,L-SC-X00006,13908280736,,638500,,
1428,1429,四川省新闻国际旅行社有限公司,四川省广安市金安大道一段169号2幢1单元703号,L-SC-X00005,15983460333,,638500,,
1429,1430,绵竹市晋川旅行社有限责任公司,四川省绵竹市剑南镇中心广场西49号,L-SC-F00029,0838-6219076,0838-6219076,618000,,
1430,1431,绵竹市美程国际旅行社有限责任公司,四川省德阳市绵竹市剑南镇玉妃路北一段56-84号1层门市,L-SC-F00028,15283868788,,618000,,
1431,1432,德阳市金桥旅行社有限责任公司,绵竹市剑南镇弘扬广场A栋40-29号,L-SC-F00023,6202668,,618000,,
1432,1433,什邡市锦程旅行社有限责任公司,什邡市方亭街道办金河东路,L-SC-F00033,13980112582,8101809,618000,,
1433,1434,什邡市山水旅行社有限责任公司,方亭镇亭江东路,L-SC-F00031,0838-8205555,0838-8215968,618000,,
1434,1435,什邡市三山旅行社有限责任公司,什邡市方亭镇东顺城街375号,L-SC-F00013,8207333,0838-8265333,618000,,
1435,1436,四川省广汉旅行社有限责任公司,四川省德阳市广汉市南北大街南二段69号（四方4幢）,L-SC-F00030,5229655,,618000,,
1436,1437,德阳走四方旅行社有限公司,四川省德阳市中江县凯江镇下东街37号,L-SC-F00034,13990237889,,618000,,
